"Page type"	"Age breast with all 7gr"	"Merge AJCC stage-breast"	"Sex"	"Origin recode NHIA (Hispanic, Non-Hisp)"	"Interval"	"Alive at Start"	"Died"	"Lost to Followup"	"Observed Survival (Interval)"	"Observed Survival (Cum)"	"Expected Survival (Interval)"	"Expected Survival (Cum)"	"Relative Survival (Interval)"	"Relative Survival (Cum)"	"Observed SE (Interval)"	"Observed SE (Cum)"	"Relative SE (Interval)"	"Relative SE (Cum)"
0	2	0	0	1	19	405	9	201	0.97044	0.72044	0.97681	0.80454	0.99348	0.89547	0.00971	0.01256	0.00994	0.01562
0	2	0	2	0	1	90003	397	587	0.99557	0.99557	0.99316	0.99316	1.00000*	1.00000*	0.00022	0.00022	0.00022	0.00022
0	2	0	2	0	2	89019	561	556	0.99368	0.98928	0.99265	0.98585	1.00000*	1.00000*#	0.00027	0.00034	0.00027	0.00022#
0	2	0	2	0	3	87902	727	6022	0.99144	0.98081	0.99210	0.97807	0.99933	1.00000*#	0.00032	0.00046	0.00032	0.00022#
0	2	0	2	0	4	81153	733	5909	0.99063	0.97161	0.99152	0.96977	0.99910	1.00000*	0.00034	0.00057	0.00035	0.00059
0	2	0	2	0	5	74511	758	5625	0.98943	0.96134	0.99088	0.96093	0.99853	1.00000*	0.00038	0.00068	0.00039	0.00070
0	2	0	2	0	6	68128	775	5334	0.98816	0.94996	0.99019	0.95151	0.99795	0.99838	0.00042	0.00078	0.00043	0.00082
0	2	0	2	0	7	62019	720	5015	0.98790	0.93847	0.98945	0.94147	0.99844	0.99682	0.00045	0.00088	0.00045	0.00094
0	2	0	2	0	8	56284	722	4970	0.98658	0.92587	0.98862	0.93075	0.99794	0.99476	0.00050	0.00099	0.00050	0.00106
0	2	0	2	0	9	50592	654	4837	0.98642	0.91330	0.98772	0.91932	0.99869	0.99346	0.00053	0.00109	0.00053	0.00118
0	2	0	2	0	10	45101	680	4575	0.98412	0.89880	0.98672	0.90712	0.99736	0.99083	0.00060	0.00120	0.00061	0.00133
0	2	0	2	0	11	39846	631	4474	0.98322	0.88372	0.98561	0.89406	0.99758	0.98843	0.00066	0.00133	0.00067	0.00148
0	2	0	2	0	12	34741	631	4323	0.98063	0.86660	0.98435	0.88007	0.99623	0.98470	0.00076	0.00146	0.00078	0.00166
0	2	0	2	0	13	29787	583	4079	0.97899	0.84839	0.98290	0.86502	0.99602	0.98079	0.00086	0.00162	0.00088	0.00187
0	2	0	2	0	14	25125	500	3730	0.97850	0.83016	0.98128	0.84882	0.99717	0.97801	0.00095	0.00178	0.00097	0.00209
0	2	0	2	0	15	20895	450	3628	0.97642	0.81058	0.97943	0.83136	0.99692	0.97500	0.00110	0.00196	0.00112	0.00236
0	2	0	2	0	16	16817	337	3350	0.97774	0.79254	0.97733	0.81251	1.00000*	0.97500#	0.00120	0.00215	0.00123	0.00236#
0	2	0	2	0	17	13130	328	3200	0.97155	0.76999	0.97504	0.79224	0.99642	0.97193	0.00155	0.00242	0.00159	0.00306
0	2	0	2	0	18	9602	223	3419	0.97175	0.74824	0.97247	0.77042	0.99926	0.97120	0.00187	0.00276	0.00192	0.00358
0	2	0	2	0	19	5960	128	3049	0.97114	0.72664	0.96957	0.74698	1.00000*	0.97120#	0.00251	0.00327	0.00259	0.00358#
0	2	0	2	1	1	8985	33	257	0.99627	0.99627	0.99516	0.99516	1.00000*	1.00000*	0.00065	0.00065	0.00065	0.00065
0	2	0	2	1	2	8695	60	147	0.99304	0.98934	0.99477	0.98996	0.99826	0.99937	0.00090	0.00110	0.00090	0.00111
0	2	0	2	1	3	8488	50	799	0.99382	0.98322	0.99436	0.98438	0.99946	0.99883	0.00087	0.00139	0.00088	0.00141
0	2	0	2	1	4	7639	76	764	0.98953	0.97293	0.99389	0.97836	0.99561	0.99444	0.00119	0.00181	0.00120	0.00185
0	2	0	2	1	5	6799	78	659	0.98794	0.96120	0.99339	0.97189	0.99452	0.98900	0.00136	0.00222	0.00137	0.00229
0	2	0	2	1	6	6062	60	588	0.98960	0.95120	0.99285	0.96494	0.99673	0.98576	0.00134	0.00255	0.00135	0.00264
0	2	0	2	1	7	5414	70	554	0.98637	0.93824	0.99226	0.95747	0.99407	0.97991	0.00162	0.00295	0.00163	0.00308
0	2	0	2	1	8	4790	56	527	0.98763	0.92663	0.99161	0.94944	0.99598	0.97597	0.00164	0.00329	0.00166	0.00347
0	2	0	2	1	9	4207	75	491	0.98107	0.90909	0.99088	0.94078	0.99010	0.96631	0.00217	0.00380	0.00219	0.00404
0	2	0	2	1	10	3641	44	434	0.98715	0.89740	0.99009	0.93146	0.99703	0.96344	0.00192	0.00414	0.00194	0.00445
0	2	0	2	1	11	3163	38	433	0.98710	0.88583	0.98921	0.92140	0.99787	0.96140	0.00208	0.00449	0.00210	0.00488
0	2	0	2	1	12	2692	38	368	0.98485	0.87241	0.98823	0.91056	0.99658	0.95811	0.00244	0.00493	0.00247	0.00541
0	2	0	2	1	13	2286	47	338	0.97780	0.85304	0.98713	0.89884	0.99055	0.94905	0.00320	0.00557	0.00324	0.00619
0	2	0	2	1	14	1901	38	311	0.97823	0.83447	0.98590	0.88617	0.99222	0.94166	0.00349	0.00621	0.00354	0.00701
0	2	0	2	1	15	1552	26	296	0.98148	0.81902	0.98448	0.87242	0.99695	0.93879	0.00360	0.00679	0.00365	0.00779
0	2	0	2	1	16	1230	27	250	0.97557	0.79900	0.98286	0.85746	0.99258	0.93183	0.00464	0.00764	0.00473	0.00891
0	2	0	2	1	17	953	30	241	0.96396	0.77021	0.98102	0.84119	0.98261	0.91562	0.00646	0.00899	0.00658	0.01069
0	2	0	2	1	18	682	20	257	0.96387	0.74238	0.97914	0.82364	0.98440	0.90134	0.00793	0.01061	0.00810	0.01288
0	2	0	2	1	19	405	9	201	0.97044	0.72044	0.97681	0.80454	0.99348	0.89547	0.00971	0.01256	0.00994	0.01562
0	2	1	0	0	1	59584	647	387	0.98911	0.98911	0.99309	0.99309	0.99599	0.99599	0.00043	0.00043	0.00043	0.00043
0	2	1	0	0	2	58550	1102	376	0.98112	0.97043	0.99259	0.98573	0.98844	0.98448	0.00056	0.00070	0.00057	0.00071
0	2	1	0	0	3	57072	1287	3598	0.97672	0.94783	0.99206	0.97790	0.98453	0.96925	0.00064	0.00092	0.00065	0.00094
0	2	1	0	0	4	52187	1231	3556	0.97558	0.92469	0.99149	0.96957	0.98396	0.95370	0.00069	0.00111	0.00069	0.00115
0	2	1	0	0	5	47400	1101	3607	0.97585	0.90236	0.99087	0.96072	0.98485	0.93926	0.00072	0.00127	0.00073	0.00132
0	2	1	0	0	6	42692	1010	3394	0.97536	0.88013	0.99019	0.95130	0.98502	0.92519	0.00077	0.00142	0.00077	0.00149
0	2	1	0	0	7	38288	823	3136	0.97759	0.86040	0.98947	0.94128	0.98799	0.91408	0.00077	0.00155	0.00078	0.00164
0	2	1	0	0	8	34329	766	3071	0.97664	0.84030	0.98867	0.93061	0.98783	0.90296	0.00083	0.00167	0.00084	0.00180
0	2	1	0	0	9	30492	709	2914	0.97558	0.81978	0.98778	0.91924	0.98765	0.89181	0.00091	0.00180	0.00092	0.00196
0	2	1	0	0	10	26869	614	2774	0.97590	0.80003	0.98680	0.90710	0.98896	0.88196	0.00096	0.00192	0.00097	0.00212
0	2	1	0	0	11	23481	574	2715	0.97405	0.77927	0.98570	0.89413	0.98819	0.87155	0.00107	0.00206	0.00108	0.00230
0	2	1	0	0	12	20192	500	2466	0.97363	0.75872	0.98445	0.88023	0.98900	0.86196	0.00116	0.00220	0.00118	0.00250
0	2	1	0	0	13	17226	436	2419	0.97278	0.73807	0.98307	0.86532	0.98953	0.85294	0.00129	0.00235	0.00131	0.00272
0	2	1	0	0	14	14371	389	2195	0.97069	0.71644	0.98147	0.84929	0.98902	0.84357	0.00146	0.00253	0.00149	0.00298
0	2	1	0	0	15	11787	326	2038	0.96973	0.69475	0.97975	0.83210	0.98976	0.83494	0.00165	0.00272	0.00169	0.00327
0	2	1	0	0	16	9423	280	1949	0.96686	0.67172	0.97771	0.81355	0.98890	0.82567	0.00195	0.00296	0.00199	0.00364
0	2	1	0	0	17	7194	233	1819	0.96292	0.64682	0.97540	0.79354	0.98721	0.81511	0.00238	0.00327	0.00244	0.00412
0	2	1	0	0	18	5142	167	1820	0.96054	0.62129	0.97282	0.77197	0.98737	0.80482	0.00299	0.00369	0.00308	0.00478
0	2	1	0	0	19	3155	76	1645	0.96742	0.60105	0.97003	0.74883	0.99731	0.80265	0.00368	0.00424	0.00379	0.00566
0	2	1	0	1	1	7453	86	230	0.98828	0.98828	0.99520	0.99520	0.99304	0.99304	0.00126	0.00126	0.00126	0.00126
0	2	1	0	1	2	7137	124	132	0.98246	0.97095	0.99482	0.99005	0.98758	0.98071	0.00156	0.00198	0.00157	0.00200
0	2	1	0	1	3	6881	152	594	0.97691	0.94853	0.99441	0.98451	0.98241	0.96346	0.00185	0.00264	0.00186	0.00268
0	2	1	0	1	4	6135	147	544	0.97493	0.92475	0.99394	0.97855	0.98087	0.94502	0.00204	0.00322	0.00205	0.00329
0	2	1	0	1	5	5444	128	539	0.97526	0.90188	0.99345	0.97214	0.98169	0.92772	0.00216	0.00372	0.00217	0.00383
0	2	1	0	1	6	4777	115	473	0.97467	0.87903	0.99291	0.96525	0.98163	0.91068	0.00233	0.00419	0.00235	0.00434
0	2	1	0	1	7	4189	87	439	0.97808	0.85977	0.99234	0.95785	0.98564	0.89760	0.00232	0.00458	0.00234	0.00478
0	2	1	0	1	8	3663	86	398	0.97517	0.83842	0.99170	0.94990	0.98334	0.88264	0.00264	0.00501	0.00267	0.00528
0	2	1	0	1	9	3179	61	398	0.97953	0.82126	0.99096	0.94132	0.98846	0.87246	0.00259	0.00537	0.00262	0.00570
0	2	1	0	1	10	2720	62	318	0.97579	0.80138	0.99018	0.93208	0.98546	0.85977	0.00304	0.00580	0.00307	0.00623
0	2	1	0	1	11	2340	46	321	0.97889	0.78446	0.98931	0.92212	0.98947	0.85072	0.00308	0.00619	0.00311	0.00672
0	2	1	0	1	12	1973	54	302	0.97036	0.76121	0.98840	0.91142	0.98175	0.83519	0.00397	0.00677	0.00402	0.00743
0	2	1	0	1	13	1617	40	254	0.97315	0.74078	0.98731	0.89985	0.98566	0.82322	0.00419	0.00732	0.00424	0.00813
0	2	1	0	1	14	1323	40	216	0.96708	0.71639	0.98604	0.88729	0.98077	0.80739	0.00512	0.00803	0.00519	0.00905
0	2	1	0	1	15	1067	34	188	0.96506	0.69136	0.98456	0.87359	0.98019	0.79140	0.00589	0.00882	0.00598	0.01010
0	2	1	0	1	16	845	25	217	0.96606	0.66789	0.98297	0.85871	0.98279	0.77778	0.00667	0.00969	0.00679	0.01129
0	2	1	0	1	17	603	24	166	0.95385	0.63707	0.98122	0.84259	0.97210	0.75608	0.00920	0.01110	0.00938	0.01317
0	2	1	0	1	18	413	13	150	0.96154	0.61256	0.97927	0.82512	0.98189	0.74239	0.01046	0.01258	0.01068	0.01525
0	2	1	0	1	19	250	4	128	0.97849	0.59939	0.97694	0.80609	1.00000*	0.74239#	0.01064	0.01393	0.01089	0.01525#
0	2	1	2	0	1	59584	647	387	0.98911	0.98911	0.99309	0.99309	0.99599	0.99599	0.00043	0.00043	0.00043	0.00043
0	2	1	2	0	2	58550	1102	376	0.98112	0.97043	0.99259	0.98573	0.98844	0.98448	0.00056	0.00070	0.00057	0.00071
0	2	1	2	0	3	57072	1287	3598	0.97672	0.94783	0.99206	0.97790	0.98453	0.96925	0.00064	0.00092	0.00065	0.00094
0	2	1	2	0	4	52187	1231	3556	0.97558	0.92469	0.99149	0.96957	0.98396	0.95370	0.00069	0.00111	0.00069	0.00115
0	2	1	2	0	5	47400	1101	3607	0.97585	0.90236	0.99087	0.96072	0.98485	0.93926	0.00072	0.00127	0.00073	0.00132
0	2	1	2	0	6	42692	1010	3394	0.97536	0.88013	0.99019	0.95130	0.98502	0.92519	0.00077	0.00142	0.00077	0.00149
0	2	1	2	0	7	38288	823	3136	0.97759	0.86040	0.98947	0.94128	0.98799	0.91408	0.00077	0.00155	0.00078	0.00164
0	2	1	2	0	8	34329	766	3071	0.97664	0.84030	0.98867	0.93061	0.98783	0.90296	0.00083	0.00167	0.00084	0.00180
0	2	1	2	0	9	30492	709	2914	0.97558	0.81978	0.98778	0.91924	0.98765	0.89181	0.00091	0.00180	0.00092	0.00196
0	2	1	2	0	10	26869	614	2774	0.97590	0.80003	0.98680	0.90710	0.98896	0.88196	0.00096	0.00192	0.00097	0.00212
0	2	1	2	0	11	23481	574	2715	0.97405	0.77927	0.98570	0.89413	0.98819	0.87155	0.00107	0.00206	0.00108	0.00230
0	2	1	2	0	12	20192	500	2466	0.97363	0.75872	0.98445	0.88023	0.98900	0.86196	0.00116	0.00220	0.00118	0.00250
0	2	1	2	0	13	17226	436	2419	0.97278	0.73807	0.98307	0.86532	0.98953	0.85294	0.00129	0.00235	0.00131	0.00272
0	2	1	2	0	14	14371	389	2195	0.97069	0.71644	0.98147	0.84929	0.98902	0.84357	0.00146	0.00253	0.00149	0.00298
0	2	1	2	0	15	11787	326	2038	0.96973	0.69475	0.97975	0.83210	0.98976	0.83494	0.00165	0.00272	0.00169	0.00327
0	2	1	2	0	16	9423	280	1949	0.96686	0.67172	0.97771	0.81355	0.98890	0.82567	0.00195	0.00296	0.00199	0.00364
0	2	1	2	0	17	7194	233	1819	0.96292	0.64682	0.97540	0.79354	0.98721	0.81511	0.00238	0.00327	0.00244	0.00412
0	2	1	2	0	18	5142	167	1820	0.96054	0.62129	0.97282	0.77197	0.98737	0.80482	0.00299	0.00369	0.00308	0.00478
0	2	1	2	0	19	3155	76	1645	0.96742	0.60105	0.97003	0.74883	0.99731	0.80265	0.00368	0.00424	0.00379	0.00566
0	2	1	2	1	1	7453	86	230	0.98828	0.98828	0.99520	0.99520	0.99304	0.99304	0.00126	0.00126	0.00126	0.00126
0	2	1	2	1	2	7137	124	132	0.98246	0.97095	0.99482	0.99005	0.98758	0.98071	0.00156	0.00198	0.00157	0.00200
0	2	1	2	1	3	6881	152	594	0.97691	0.94853	0.99441	0.98451	0.98241	0.96346	0.00185	0.00264	0.00186	0.00268
0	2	1	2	1	4	6135	147	544	0.97493	0.92475	0.99394	0.97855	0.98087	0.94502	0.00204	0.00322	0.00205	0.00329
0	2	1	2	1	5	5444	128	539	0.97526	0.90188	0.99345	0.97214	0.98169	0.92772	0.00216	0.00372	0.00217	0.00383
0	2	1	2	1	6	4777	115	473	0.97467	0.87903	0.99291	0.96525	0.98163	0.91068	0.00233	0.00419	0.00235	0.00434
0	2	1	2	1	7	4189	87	439	0.97808	0.85977	0.99234	0.95785	0.98564	0.89760	0.00232	0.00458	0.00234	0.00478
0	2	1	2	1	8	3663	86	398	0.97517	0.83842	0.99170	0.94990	0.98334	0.88264	0.00264	0.00501	0.00267	0.00528
0	2	1	2	1	9	3179	61	398	0.97953	0.82126	0.99096	0.94132	0.98846	0.87246	0.00259	0.00537	0.00262	0.00570
0	2	1	2	1	10	2720	62	318	0.97579	0.80138	0.99018	0.93208	0.98546	0.85977	0.00304	0.00580	0.00307	0.00623
0	2	1	2	1	11	2340	46	321	0.97889	0.78446	0.98931	0.92212	0.98947	0.85072	0.00308	0.00619	0.00311	0.00672
0	2	1	2	1	12	1973	54	302	0.97036	0.76121	0.98840	0.91142	0.98175	0.83519	0.00397	0.00677	0.00402	0.00743
0	2	1	2	1	13	1617	40	254	0.97315	0.74078	0.98731	0.89985	0.98566	0.82322	0.00419	0.00732	0.00424	0.00813
0	2	1	2	1	14	1323	40	216	0.96708	0.71639	0.98604	0.88729	0.98077	0.80739	0.00512	0.00803	0.00519	0.00905
0	2	1	2	1	15	1067	34	188	0.96506	0.69136	0.98456	0.87359	0.98019	0.79140	0.00589	0.00882	0.00598	0.01010
0	2	1	2	1	16	845	25	217	0.96606	0.66789	0.98297	0.85871	0.98279	0.77778	0.00667	0.00969	0.00679	0.01129
0	2	1	2	1	17	603	24	166	0.95385	0.63707	0.98122	0.84259	0.97210	0.75608	0.00920	0.01110	0.00938	0.01317
0	2	1	2	1	18	413	13	150	0.96154	0.61256	0.97927	0.82512	0.98189	0.74239	0.01046	0.01258	0.01068	0.01525
0	2	1	2	1	19	250	4	128	0.97849	0.59939	0.97694	0.80609	1.00000*	0.74239#	0.01064	0.01393	0.01089	0.01525#
0	2	2	0	0	1	20666	766	120	0.96283	0.96283	0.99293	0.99293	0.96968	0.96968	0.00132	0.00132	0.00133	0.00133
0	2	2	0	0	2	19780	1432	126	0.92737	0.89290	0.99245	0.98543	0.93443	0.90610	0.00185	0.00216	0.00186	0.00219
0	2	2	0	0	3	18222	1313	1018	0.92587	0.82671	0.99197	0.97752	0.93337	0.84573	0.00197	0.00266	0.00198	0.00272
0	2	2	0	0	4	15891	1035	873	0.93303	0.77135	0.99139	0.96911	0.94113	0.79594	0.00201	0.00299	0.00203	0.00308
0	2	2	0	0	5	13983	823	880	0.93923	0.72447	0.99078	0.96017	0.94797	0.75452	0.00205	0.00322	0.00207	0.00336
0	2	2	0	0	6	12280	662	783	0.94432	0.68413	0.99012	0.95069	0.95373	0.71961	0.00210	0.00340	0.00212	0.00358
0	2	2	0	0	7	10835	581	796	0.94433	0.64605	0.98940	0.94061	0.95445	0.68684	0.00224	0.00356	0.00227	0.00379
0	2	2	0	0	8	9458	507	740	0.94421	0.61000	0.98862	0.92991	0.95508	0.65598	0.00241	0.00371	0.00244	0.00398
0	2	2	0	0	9	8211	376	713	0.95213	0.58080	0.98775	0.91852	0.96394	0.63233	0.00241	0.00382	0.00244	0.00416
0	2	2	0	0	10	7122	307	701	0.95466	0.55447	0.98680	0.90639	0.96743	0.61173	0.00253	0.00393	0.00256	0.00434
0	2	2	0	0	11	6114	259	675	0.95516	0.52961	0.98571	0.89344	0.96901	0.59277	0.00272	0.00405	0.00276	0.00453
0	2	2	0	0	12	5180	229	667	0.95275	0.50459	0.98447	0.87957	0.96778	0.57368	0.00305	0.00418	0.00310	0.00475
0	2	2	0	0	13	4284	168	603	0.95782	0.48330	0.98308	0.86469	0.97430	0.55893	0.00319	0.00432	0.00324	0.00499
0	2	2	0	0	14	3513	134	577	0.95844	0.46322	0.98151	0.84870	0.97650	0.54579	0.00351	0.00447	0.00358	0.00527
0	2	2	0	0	15	2802	112	507	0.95605	0.44286	0.97970	0.83147	0.97587	0.53262	0.00406	0.00467	0.00414	0.00562
0	2	2	0	0	16	2183	103	410	0.94793	0.41980	0.97760	0.81284	0.96965	0.51646	0.00500	0.00495	0.00511	0.00609
0	2	2	0	0	17	1670	65	424	0.95542	0.40108	0.97540	0.79285	0.97951	0.50588	0.00541	0.00524	0.00554	0.00661
0	2	2	0	0	18	1181	50	427	0.94832	0.38036	0.97321	0.77161	0.97442	0.49294	0.00712	0.00573	0.00731	0.00743
0	2	2	0	0	19	704	24	350	0.95463	0.36310	0.97075	0.74904	0.98339	0.48475	0.00905	0.00647	0.00932	0.00863
0	2	2	0	1	1	2945	94	67	0.96771	0.96771	0.99522	0.99522	0.97236	0.97236	0.00328	0.00328	0.00329	0.00329
0	2	2	0	1	2	2784	180	62	0.93462	0.90444	0.99486	0.99011	0.93945	0.91348	0.00471	0.00549	0.00474	0.00555
0	2	2	0	1	3	2542	194	205	0.92048	0.83252	0.99446	0.98462	0.92561	0.84552	0.00548	0.00708	0.00551	0.00719
0	2	2	0	1	4	2143	130	166	0.93689	0.77998	0.99402	0.97872	0.94253	0.79694	0.00536	0.00799	0.00539	0.00817
0	2	2	0	1	5	1847	105	159	0.94059	0.73364	0.99353	0.97239	0.94672	0.75447	0.00562	0.00870	0.00566	0.00895
0	2	2	0	1	6	1583	87	141	0.94248	0.69144	0.99302	0.96561	0.94910	0.71607	0.00599	0.00930	0.00603	0.00964
0	2	2	0	1	7	1355	74	122	0.94281	0.65190	0.99246	0.95833	0.94998	0.68025	0.00645	0.00984	0.00650	0.01027
0	2	2	0	1	8	1159	66	120	0.93995	0.61275	0.99186	0.95052	0.94766	0.64465	0.00717	0.01036	0.00723	0.01090
0	2	2	0	1	9	973	52	104	0.94354	0.57816	0.99117	0.94213	0.95194	0.61367	0.00761	0.01083	0.00767	0.01150
0	2	2	0	1	10	817	44	91	0.94297	0.54518	0.99042	0.93311	0.95209	0.58427	0.00835	0.01130	0.00843	0.01211
0	2	2	0	1	11	682	47	95	0.92593	0.50480	0.98961	0.92341	0.93565	0.54667	0.01040	0.01190	0.01051	0.01288
0	2	2	0	1	12	540	23	73	0.95432	0.48174	0.98867	0.91295	0.96525	0.52767	0.00930	0.01229	0.00941	0.01346
0	2	2	0	1	13	444	20	75	0.95080	0.45804	0.98769	0.90171	0.96265	0.50796	0.01073	0.01278	0.01086	0.01417
0	2	2	0	1	14	349	13	56	0.95950	0.43949	0.98665	0.88967	0.97249	0.49399	0.01100	0.01325	0.01115	0.01490
0	2	2	0	1	15	280	8	60	0.96800	0.42542	0.98539	0.87667	0.98236	0.48527	0.01113	0.01373	0.01130	0.01566
0	2	2	0	1	16	212	9	47	0.95225	0.40511	0.98417	0.86280	0.96757	0.46954	0.01553	0.01465	0.01578	0.01698
0	2	2	0	1	17	156	8	40	0.94118	0.38128	0.98248	0.84768	0.95796	0.44980	0.02018	0.01603	0.02054	0.01891
0	2	2	0	1	18	108	2	36	0.97778	0.37281	0.98016	0.83086	0.99757	0.44870	0.01554	0.01675	0.01585	0.02017
0	2	2	0	1	19	70	3	36	0.94231	0.35130	0.97727	0.81198	0.96422	0.43265	0.03233	0.01986	0.03309	0.02446
0	2	2	2	0	1	20666	766	120	0.96283	0.96283	0.99293	0.99293	0.96968	0.96968	0.00132	0.00132	0.00133	0.00133
0	2	2	2	0	2	19780	1432	126	0.92737	0.89290	0.99245	0.98543	0.93443	0.90610	0.00185	0.00216	0.00186	0.00219
0	2	2	2	0	3	18222	1313	1018	0.92587	0.82671	0.99197	0.97752	0.93337	0.84573	0.00197	0.00266	0.00198	0.00272
0	2	2	2	0	4	15891	1035	873	0.93303	0.77135	0.99139	0.96911	0.94113	0.79594	0.00201	0.00299	0.00203	0.00308
0	2	2	2	0	5	13983	823	880	0.93923	0.72447	0.99078	0.96017	0.94797	0.75452	0.00205	0.00322	0.00207	0.00336
0	2	2	2	0	6	12280	662	783	0.94432	0.68413	0.99012	0.95069	0.95373	0.71961	0.00210	0.00340	0.00212	0.00358
0	2	2	2	0	7	10835	581	796	0.94433	0.64605	0.98940	0.94061	0.95445	0.68684	0.00224	0.00356	0.00227	0.00379
0	2	2	2	0	8	9458	507	740	0.94421	0.61000	0.98862	0.92991	0.95508	0.65598	0.00241	0.00371	0.00244	0.00398
0	2	2	2	0	9	8211	376	713	0.95213	0.58080	0.98775	0.91852	0.96394	0.63233	0.00241	0.00382	0.00244	0.00416
0	2	2	2	0	10	7122	307	701	0.95466	0.55447	0.98680	0.90639	0.96743	0.61173	0.00253	0.00393	0.00256	0.00434
0	2	2	2	0	11	6114	259	675	0.95516	0.52961	0.98571	0.89344	0.96901	0.59277	0.00272	0.00405	0.00276	0.00453
0	2	2	2	0	12	5180	229	667	0.95275	0.50459	0.98447	0.87957	0.96778	0.57368	0.00305	0.00418	0.00310	0.00475
0	2	2	2	0	13	4284	168	603	0.95782	0.48330	0.98308	0.86469	0.97430	0.55893	0.00319	0.00432	0.00324	0.00499
0	2	2	2	0	14	3513	134	577	0.95844	0.46322	0.98151	0.84870	0.97650	0.54579	0.00351	0.00447	0.00358	0.00527
0	2	2	2	0	15	2802	112	507	0.95605	0.44286	0.97970	0.83147	0.97587	0.53262	0.00406	0.00467	0.00414	0.00562
0	2	2	2	0	16	2183	103	410	0.94793	0.41980	0.97760	0.81284	0.96965	0.51646	0.00500	0.00495	0.00511	0.00609
0	2	2	2	0	17	1670	65	424	0.95542	0.40108	0.97540	0.79285	0.97951	0.50588	0.00541	0.00524	0.00554	0.00661
0	2	2	2	0	18	1181	50	427	0.94832	0.38036	0.97321	0.77161	0.97442	0.49294	0.00712	0.00573	0.00731	0.00743
0	2	2	2	0	19	704	24	350	0.95463	0.36310	0.97075	0.74904	0.98339	0.48475	0.00905	0.00647	0.00932	0.00863
0	2	2	2	1	1	2945	94	67	0.96771	0.96771	0.99522	0.99522	0.97236	0.97236	0.00328	0.00328	0.00329	0.00329
0	2	2	2	1	2	2784	180	62	0.93462	0.90444	0.99486	0.99011	0.93945	0.91348	0.00471	0.00549	0.00474	0.00555
0	2	2	2	1	3	2542	194	205	0.92048	0.83252	0.99446	0.98462	0.92561	0.84552	0.00548	0.00708	0.00551	0.00719
0	2	2	2	1	4	2143	130	166	0.93689	0.77998	0.99402	0.97872	0.94253	0.79694	0.00536	0.00799	0.00539	0.00817
0	2	2	2	1	5	1847	105	159	0.94059	0.73364	0.99353	0.97239	0.94672	0.75447	0.00562	0.00870	0.00566	0.00895
0	2	2	2	1	6	1583	87	141	0.94248	0.69144	0.99302	0.96561	0.94910	0.71607	0.00599	0.00930	0.00603	0.00964
0	2	2	2	1	7	1355	74	122	0.94281	0.65190	0.99246	0.95833	0.94998	0.68025	0.00645	0.00984	0.00650	0.01027
0	2	2	2	1	8	1159	66	120	0.93995	0.61275	0.99186	0.95052	0.94766	0.64465	0.00717	0.01036	0.00723	0.01090
0	2	2	2	1	9	973	52	104	0.94354	0.57816	0.99117	0.94213	0.95194	0.61367	0.00761	0.01083	0.00767	0.01150
0	2	2	2	1	10	817	44	91	0.94297	0.54518	0.99042	0.93311	0.95209	0.58427	0.00835	0.01130	0.00843	0.01211
0	2	2	2	1	11	682	47	95	0.92593	0.50480	0.98961	0.92341	0.93565	0.54667	0.01040	0.01190	0.01051	0.01288
0	2	2	2	1	12	540	23	73	0.95432	0.48174	0.98867	0.91295	0.96525	0.52767	0.00930	0.01229	0.00941	0.01346
0	2	2	2	1	13	444	20	75	0.95080	0.45804	0.98769	0.90171	0.96265	0.50796	0.01073	0.01278	0.01086	0.01417
0	2	2	2	1	14	349	13	56	0.95950	0.43949	0.98665	0.88967	0.97249	0.49399	0.01100	0.01325	0.01115	0.01490
0	2	2	2	1	15	280	8	60	0.96800	0.42542	0.98539	0.87667	0.98236	0.48527	0.01113	0.01373	0.01130	0.01566
0	2	2	2	1	16	212	9	47	0.95225	0.40511	0.98417	0.86280	0.96757	0.46954	0.01553	0.01465	0.01578	0.01698
0	2	2	2	1	17	156	8	40	0.94118	0.38128	0.98248	0.84768	0.95796	0.44980	0.02018	0.01603	0.02054	0.01891
0	2	2	2	1	18	108	2	36	0.97778	0.37281	0.98016	0.83086	0.99757	0.44870	0.01554	0.01675	0.01585	0.02017
0	2	2	2	1	19	70	3	36	0.94231	0.35130	0.97727	0.81198	0.96422	0.43265	0.03233	0.01986	0.03309	0.02446
0	2	3	0	0	1	9650	2954	60	0.69293	0.69293	0.99270	0.99270	0.69803	0.69803	0.00470	0.00470	0.00474	0.00474
0	2	3	0	0	2	6636	1573	43	0.76219	0.52814	0.99237	0.98512	0.76805	0.53612	0.00523	0.00510	0.00528	0.00518
0	2	3	0	0	3	5020	1131	376	0.76594	0.40452	0.99190	0.97714	0.77219	0.41399	0.00609	0.00506	0.00614	0.00518
0	2	3	0	0	4	3513	794	285	0.76443	0.30923	0.99134	0.96868	0.77110	0.31923	0.00731	0.00487	0.00737	0.00503
0	2	3	0	0	5	2434	481	203	0.79378	0.24546	0.99073	0.95971	0.80121	0.25577	0.00838	0.00465	0.00846	0.00485
0	2	3	0	0	6	1750	294	169	0.82348	0.20213	0.99007	0.95018	0.83174	0.21273	0.00934	0.00447	0.00944	0.00470
0	2	3	0	0	7	1287	225	107	0.81759	0.16526	0.98938	0.94008	0.82637	0.17579	0.01100	0.00427	0.01111	0.00455
